14580,0,10,101,123,1
14595,0,10,101,124,950
14609,0,10,101,125,99000
14625,0,10,101,126,100000
14639,0,10,101,127,1009
14654,0,10,101,128,5048505
14670,0,10,101,129,150010
14685,0,10,101,132,5050001
14699,0,10,101,139,9500000
14715,0,10,101,140,1085
14729,0,10,101,141,9900088
14744,0,10,101,8,0
14760,0,10,101,1,0
14774,0,10,101,46,0
14790,0,10,101,57,0
14805,0,10,101,58,2391726
14819,0,10,101,59,6011
14834,0,10,101,61,2
14849,0,10,101,62,882990
14864,0,10,101,67,0
14880,0,10,101,74,0
14895,0,10,101,75,9900000
14910,0,10,101,95,5050000
14924,0,10,101,106,9500010
14939,0,10,101,123,4001
14965,0,10,101,124,500950
14981,0,10,101,125,99000
14996,0,10,101,126,100000
15011,0,10,101,127,1009
15026,0,10,101,128,5048505
15042,0,10,101,129,150010
15057,0,10,101,132,5050001
15072,0,10,101,139,9500000
15087,24,10,101,140,4045
15102,24,10,101,141,6128088
15117,24,10,101,8,5800220
15132,8,10,101,1,20000
15147,0,0,101,144,30046
15152,0,0,101,145,52414
15153,0,0,101,146,63841
15155,0,0,101,147,28377
15156,0,0,101,148,48182
15158,0,0,101,149,25429
15161,0,0,101,150,18907
15163,0,0,101,151,8399
15164,8,10,101,46,951220
15180,8,10,101,57,200001
15195,8,31,101,58,2971829
15210,8,31,101,59,305031
15225,8,31,101,61,23
15240,8,31,101,62,899921
15255,8,31,101,67,0
15270,8,31,101,74,2650000
15285,0,0,101,135,400000
15287,0,0,101,143,9950995
15289,0,30,101,75,9900000
15305,0,30,101,95,5050000
15320,0,30,101,106,9500010
15335,0,30,101,123,412001
15350,257,21,101,61,145
15354,0,0,101,135,401000
15356,0,0,101,143,9950992
15357,265,21,101,62,183851
15362,265,21,101,75,9700100
15366,265,21,101,57,200000
15372,265,21,101,132,5050001
15376,265,21,101,140,201015
15382,265,21,101,106,9500010
15396,264,0,101,80,107040
15399,264,0,101,81,1196019
15402,264,0,101,85,2600019
15403,264,21,101,8,400056
15417,8,21,101,140,1015
15432,8,21,101,141,9102019
15447,8,20,101,8,200144
15462,8,20,101,1,20000
15477,8,20,101,46,711005
15492,8,20,101,57,0
15507,0,41,101,58,2641929
15524,0,0,101,135,400000
15526,0,0,101,143,9950990
15527,0,41,101,59,1109043
15544,0,0,100,135,401010
15546,0,0,100,143,9950999
15547,16,41,100,61,152
15564,16,41,100,62,477841
15570,0,0,100,130,100010
15572,0,0,100,131,648570
15574,272,41,100,8,4800091
15581,272,41,100,123,5426013
15585,272,41,100,124,2454953
15591,272,41,100,75,9900000
15595,0,0,100,130,101020
15596,0,0,100,131,648006
15609,272,41,100,61,332
15614,256,40,100,132,5050003
15621,256,40,100,140,201085
15624,256,40,100,106,9500010
15631,256,40,100,8,51
15634,256,40,100,46,2642813
15641,256,40,100,61,133
15644,256,40,100,62,899991
15651,256,40,100,75,9900000
15654,256,31,100,57,0
15661,256,31,100,132,5050003
15664,256,31,100,140,201085
15671,256,31,100,106,9500010
15675,256,31,100,8,0
15681,256,31,100,46,2302821
15685,256,31,100,61,213
15691,274,31,100,124,2910949
15695,274,31,100,75,9900001
15701,0,0,100,130,109022
15703,0,0,100,131,1052004
15705,274,31,100,61,322
15711,274,31,100,57,5
15716,274,31,100,126,100010
15722,272,0,100,80,205010
15724,272,0,100,81,1999019
15726,272,0,100,85,17019
15727,272,31,100,132,5050003
15733,272,31,100,140,205055
15739,272,31,100,8,4900004
15743,272,31,100,123,105043
15749,272,31,100,124,201959
15753,256,30,100,75,9900000
15759,256,30,100,57,0
15764,256,30,100,132,5050003
15780,0,0,100,135,400000
15783,0,0,100,143,9950990
15784,0,30,100,127,101009
15800,0,30,100,128,5049505
15815,0,0,100,135,401010
15817,0,0,100,143,9950990
15819,0,11,100,129,97010
15835,0,11,100,132,5050003
15846,146,11,100,139,9500000
15851,274,11,100,140,201085
15855,274,11,100,106,9500010
15861,274,11,100,8,5100005
15865,272,0,100,80,204010
15867,272,0,100,81,799019
15869,272,0,100,85,9019
15883,272,11,100,46,720314
15900,16,11,100,46,720314
15916,0,0,100,135,400000
15918,0,0,100,143,9950990
15921,0,10,100,57,0
15939,0,10,100,58,3232629
15954,0,10,100,59,6013
15969,0,0,100,135,401000
15972,0,0,100,143,9950990
15973,0,10,100,61,2
15989,0,10,100,62,877990
16004,0,10,100,67,0
16019,0,10,100,74,90102
16034,0,10,100,75,9900000
16049,0,10,100,95,5050000
16075,0,10,100,106,9500010
16090,0,10,100,123,3
16105,0,10,100,124,950
16120,0,10,100,125,303120
16135,0,10,100,126,100000
16150,0,10,100,127,1009
16165,0,10,100,128,5049505
16180,0,10,100,129,94010
16195,0,10,100,132,5050001
16210,0,10,100,139,9500000
16225,0,10,100,140,1085
16240,0,10,100,141,9900088
16255,0,10,100,8,0
16270,0,10,100,1,0
16285,0,10,100,46,0
16300,0,10,100,57,0
16315,0,10,100,58,2451829
16330,0,10,100,59,6011
16345,0,10,100,61,2
16360,0,10,100,62,878990
16375,0,10,100,67,0
16390,0,10,100,74,102
16405,0,10,100,75,9900000
16420,0,10,100,95,5050000
16435,0,10,100,106,9500010
16450,0,10,100,123,1
16465,0,10,100,124,950
16480,0,10,100,125,304120
16504,0,10,100,126,100000
16519,0,10,100,127,1009
16535,0,10,100,128,5049505
16550,0,10,100,129,88010
16564,0,10,100,132,5050001
16580,0,10,100,139,9500000
16594,0,10,100,140,1015
16610,0,10,100,141,9900019
16625,0,10,100,8,0
16640,0,10,100,1,0
16655,0,10,100,46,30200
16670,0,10,100,57,0
16684,0,10,100,58,3551728
16700,0,10,100,59,6011
16714,0,10,100,61,2
16730,0,31,100,62,899800
16745,0,31,100,67,0
16760,0,21,100,74,420102
16774,16,41,100,75,9900000
16790,16,41,100,95,5050000
16794,0,0,100,130,200010
16795,0,0,100,131,548430
16798,272,41,100,58,3622629
16804,272,41,100,59,906041
16811,272,41,100,61,342
16814,272,41,100,57,5
16820,256,41,100,132,5050001
16824,256,41,100,140,201085
16840,256,41,100,106,9500010
16855,0,0,100,130,209010
16857,0,0,100,131,500033
16860,0,41,100,129,84010
16875,0,40,100,132,5050001
16885,257,31,100,8,12
16891,265,31,100,46,1661910
16905,265,31,100,61,102
16911,265,31,100,62,877871
16914,265,31,100,75,9900040
16921,281,11,100,57,2300006
16924,281,11,100,75,9900020
16931,280,0,100,80,107010
16933,280,0,100,81,1799019
16935,280,0,100,85,2900019
16936,280,11,100,140,204045
16950,24,11,100,59,805011
16965,24,11,100,61,121
16980,8,11,100,62,899921
16995,8,11,100,67,0
17010,0,10,100,74,1700202
17025,0,10,100,75,9900000
17040,0,10,101,95,5050000
17055,0,10,101,106,9500010
17070,0,10,101,123,822001
17081,273,21,101,106,9500010
17084,273,21,101,8,5200015
17091,273,21,101,46,1181425
17094,273,21,101,61,251
17101,273,21,101,62,179741
17104,273,21,101,75,9700170
17111,273,21,101,57,2525005
17114,273,21,101,75,9800170
17121,273,21,101,140,204045
17125,256,0,101,80,109030
17126,256,0,101,81,1198019
17129,256,0,101,85,2000019
17132,256,21,101,106,9500010
17146,0,21,101,8,27
17161,0,21,101,1,0
17176,0,0,101,135,400000
17192,0,0,101,143,9950990
17195,8,20,101,46,1241412
17212,8,51,101,57,0
17228,0,0,100,135,401000
17231,0,0,100,143,9950999
17232,24,51,100,58,3402527
17248,24,51,100,59,905051
17264,24,51,100,61,112
17278,24,51,100,62,475832
17294,0,0,100,135,400000
17297,0,0,100,143,9950990
17299,0,50,100,67,0
17314,0,50,100,74,5740302
17329,0,50,100,75,9900000
17344,1,31,100,95,5050000
17349,257,31,100,8,153
17353,0,0,100,135,401000
17355,0,0,100,143,9950990
17357,265,31,100,46,2312613
17362,265,31,100,61,132
17371,265,31,100,62,174841
17375,265,31,100,75,9800040
17382,281,31,100,132,5050002
17385,280,0,100,80,107030
17387,280,0,100,81,2497019
17389,280,0,100,85,2800019
17392,280,31,100,75,9700000
17409,24,31,100,129,499020
17424,24,31,100,132,5050002
17440,8,31,100,139,9500000
17455,8,30,100,140,1085
17470,8,30,101,141,9700089
17485,0,30,101,8,245
17500,0,30,101,1,40000
17515,0,30,101,46,1291300
17530,0,0,101,135,400000
17532,0,0,101,143,9950990
17533,0,30,101,57,0
17550,0,30,101,58,3812227
17565,0,30,100,59,1110032
17580,0,30,100,61,19
17595,0,30,100,62,899971
17610,0,30,100,67,100000
17626,0,30,100,74,3200402
17640,0,30,100,75,9900000
17655,257,21,100,140,201015
17661,0,0,100,135,401000
17663,0,0,100,143,9950990
17665,265,21,100,106,9500010
17671,265,21,100,8,364
17675,265,21,100,46,1231508
